id_respondent,ses_region_administrative,ses_age_category,behav_vote_turnout_municipal_2021,behav_vote_method,op_covid_measures_easy_to_understand,op_covid_measures_reassuring,op_voting_ease,op_reason_not_vote_no_interest,op_reason_not_vote_lack_info,op_reason_not_vote_disliked_candidates,op_reason_not_vote_not_concerned,op_reason_not_vote_no_impact,op_reason_not_vote_lost_trust,op_reason_not_vote_too_busy,op_reason_not_vote_away,op_reason_not_vote_covid_concern,ses_gender,ses_language_home,ses_born_canada,ses_education,ses_occupation,ses_income_household,ses_household_type,weight_standard,weight_turnout_adjusted,op_reason_not_vote_other,behav_contacted_by_campaign,ses_homeowner,behav_considered_running,op_knowledge_candidates_names,op_knowledge_candidates_platforms,op_closeness_to_party,op_satisfaction_democracy_municipal,op_council_too_complicated,op_council_not_concerned_citizens,op_trust_council,op_citizens_can_influence,op_elected_reflect_diversity,op_council_decisions_impact,op_interest_municipal_politics,behav_vote_frequency_history,op_voting_duty_vs_choice,op_vote_makes_difference,op_voting_makes_proud,op_voting_important_to_others,op_frequency_discuss_politics,behav_volunteering_past_year,behav_civic_participation,op_sense_of_belonging,ses_years_in_municipality,op_barrier_running_salary,op_barrier_running_workload,op_barrier_running_recognition,op_barrier_running_incumbency,op_barrier_running_harassment
40856,laurentides,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,english,1.0,bachelor,employed,120k_to_150k,single_parent,0.3366211950778961,0.1944029033184051,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.67,0.33,1.0,0.0,duty,1.0,1.0,0.67,0.0,regularly,1.0,1.0,11_to_20_years,0.67,1.0,1.0,0.67,1.0
40857,monteregie,18_24,did_not_vote,,,,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,male,french,1.0,high_school,self_employed,100k_to_120k,couple_no_children,1.5287959575653076,2.266181707382202,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.33,0.33,0.67,0.67,1.0,0.67,duty,0.67,0.33,1.0,1.0,regularly,1.0,1.0,5_to_10_years,0.33,0.67,1.0,0.0,0.33
40858,centre_du_quebec,18_24,voted,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,male,french,1.0,high_school,self_employed,100k_to_120k,couple_no_children,1.5287959575653076,2.266181707382202,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.33,0.0,0.33,1.0,1.0,1.0,1.0,duty,1.0,0.67,0.33,1.0,regularly,1.0,1.0,5_to_10_years,0.33,0.0,0.33,1.0,0.67
40859,monteregie,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,english,1.0,bachelor,employed,40k_to_60k,single_no_children,0.6953297257423401,0.3548816442489624,,1.0,1.0,0.0,0.5,1.0,0.33,0.67,0.0,0.33,0.33,0.67,0.33,0.33,0.33,0.33,choice,0.67,0.67,0.33,0.67,never,0.0,0.67,over_20_years,0.33,0.33,0.67,1.0,0.0
40860,outaouais,35_44,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,college_cegep,employed,over_150k,multigenerational,0.3263285458087921,0.4556045532226562,0.0,1.0,1.0,0.0,1.0,1.0,0.33,0.67,1.0,1.0,1.0,1.0,1.0,0.33,0.67,0.33,duty,1.0,1.0,1.0,0.33,regularly,0.0,0.67,11_to_20_years,1.0,0.33,0.0,0.0,0.0
40861,laurentides,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,french,1.0,high_school,employed,,couple_no_children,0.6740691065788269,0.3678326308727264,,0.0,1.0,0.0,1.0,1.0,0.67,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.0,choice,0.67,0.33,0.33,1.0,,0.0,0.67,over_20_years,0.33,0.67,0.33,0.67,0.67
40863,mauricie,18_24,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,high_school,employed,40k_to_60k,couple_with_children,0.3295759260654449,0.2373657077550888,,1.0,0.0,0.0,1.0,0.5,0.67,1.0,0.67,0.67,0.67,0.67,0.67,0.33,0.33,0.33,choice,1.0,1.0,0.33,0.67,never,0.0,1.0,5_to_10_years,0.67,0.67,0.67,0.67,0.67
40864,monteregie,18_24,voted,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,female,english,1.0,high_school,self_employed,40k_to_60k,couple_no_children,0.8239551186561584,1.0364348888397217,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.33,1.0,0.0,0.67,0.0,0.67,0.67,0.67,duty,1.0,0.33,0.67,0.67,regularly,1.0,0.67,5_to_10_years,0.33,0.0,1.0,0.67,0.0
40865,monteregie,35_44,voted,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,bachelor,employed,60k_to_80k,single_parent,0.3263285458087921,0.4556045532226562,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.67,0.33,0.33,0.67,0.33,0.67,0.33,0.33,0.33,duty,0.67,0.67,0.67,1.0,never,1.0,0.33,5_to_10_years,0.33,0.33,0.67,0.33,0.67
40867,montreal,35_44,voted,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,female,english,1.0,high_school,homemaker,40k_to_60k,couple_with_children,0.3366211950778961,0.4395623803138733,0.0,1.0,1.0,0.0,0.5,1.0,0.33,0.67,0.33,0.67,0.33,0.33,0.0,0.33,0.33,0.67,duty,0.67,0.33,0.67,0.67,never,0.0,0.67,over_20_years,0.0,0.33,0.0,0.67,0.33
40868,mauricie,18_24,did_not_vote,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,female,english,1.0,high_school,self_employed,80k_to_100k,couple_no_children,0.3988909423351288,0.4396929442882538,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.0,0.33,0.33,1.0,0.67,1.0,duty,0.67,1.0,0.33,1.0,regularly,1.0,1.0,5_to_10_years,0.67,0.0,0.0,1.0,0.33
40872,lanaudiere,25_34,did_not_vote,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,female,french,1.0,college_cegep,employed,120k_to_150k,couple_with_children,0.2585919201374054,0.3293706476688385,0.0,1.0,1.0,0.0,1.0,1.0,,0.33,0.67,0.33,0.67,0.33,0.67,0.67,0.33,0.33,choice,0.33,0.67,0.33,0.33,occasionally,0.0,0.67,11_to_20_years,0.33,0.33,0.33,0.33,0.67
40873,laurentides,35_44,voted,,,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,female,french,1.0,college_cegep,employed,120k_to_150k,couple_with_children,0.6740691065788269,1.0739414691925049,0.0,1.0,1.0,0.0,0.0,0.0,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.0,0.67,duty,0.33,0.33,0.33,0.67,never,0.0,0.33,11_to_20_years,0.33,0.67,0.67,0.67,0.67
40874,laurentides,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,20k_to_40k,single_parent,0.3263285458087921,0.2014979273080825,,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.33,0.33,0.33,0.67,0.33,0.33,choice,0.67,0.33,0.67,0.67,never,1.0,0.33,5_to_10_years,0.33,0.33,0.67,0.67,0.33
40875,monteregie,25_34,did_not_vote,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,male,french,1.0,elementary,self_employed,60k_to_80k,single_no_children,0.4207970201969147,0.6107873916625977,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.67,0.67,0.33,0.67,0.33,1.0,0.67,0.67,0.33,choice,0.67,0.67,0.33,0.67,occasionally,1.0,0.33,over_20_years,0.67,0.67,0.67,0.33,0.67
40876,lanaudiere,35_44,did_not_vote,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,male,french,1.0,bachelor,employed,120k_to_150k,single_parent,0.7842537760734558,1.120064377784729,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.0,choice,0.33,0.33,0.67,0.67,never,0.0,0.33,over_20_years,0.33,0.33,0.67,0.33,0.67
40877,mauricie,35_44,voted,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female,french,1.0,high_school,homemaker,20k_to_40k,single_no_children,0.6740691065788269,1.0739414691925049,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.67,0.0,0.0,0.33,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,never,0.0,0.0,over_20_years,0.0,0.0,0.33,0.0,0.67
40878,centre_du_quebec,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,high_school,employed,,couple_no_children,0.2781267762184143,0.2372951358556747,,1.0,1.0,0.0,1.0,0.5,0.0,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.33,choice,0.67,0.67,0.67,0.67,never,1.0,0.33,over_20_years,0.67,0.67,0.67,0.67,0.67
40879,monteregie,35_44,voted,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,male,english,1.0,bachelor,employed,120k_to_150k,couple_with_children,0.8089898824691772,1.0806254148483276,0.0,0.0,1.0,0.0,1.0,1.0,0.67,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.67,0.67,duty,0.67,0.33,0.67,0.67,never,0.0,0.33,over_20_years,0.67,1.0,0.67,1.0,1.0
40880,capitale_nationale,35_44,voted,,,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,female,french,1.0,high_school,employed,60k_to_80k,couple_with_children,0.2781267762184143,0.2995081543922424,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.0,1.0,duty,0.0,0.0,0.0,1.0,regularly,0.0,0.67,over_20_years,0.0,0.0,0.0,1.0,0.0
40881,lanaudiere,25_34,did_not_vote,,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,female,french,1.0,high_school,employed,20k_to_40k,single_parent,0.220395490527153,0.2165239602327346,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.33,0.67,0.67,0.33,0.33,0.67,0.67,0.33,0.67,duty,0.33,0.33,0.33,0.67,never,0.0,0.33,11_to_20_years,0.33,0.67,0.67,0.33,0.33
40882,lanaudiere,18_24,voted,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,male,english,1.0,high_school,employed,80k_to_100k,couple_no_children,1.5770148038864136,2.1863858699798584,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.67,0.33,0.0,1.0,1.0,1.0,duty,0.33,1.0,0.67,1.0,regularly,1.0,1.0,5_to_10_years,0.0,0.33,0.67,1.0,0.33
40883,lanaudiere,35_44,voted,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,female,french,1.0,elementary,self_employed,under_20k,single_no_children,0.3263285458087921,0.4556045532226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,0.67,0.33,0.33,0.67,0.0,0.67,duty,0.33,0.67,0.33,1.0,never,0.0,0.67,11_to_20_years,0.33,1.0,0.67,1.0,1.0
40886,laurentides,35_44,voted,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,female,french,1.0,high_school,employed,20k_to_40k,single_no_children,0.6740691065788269,1.0739414691925049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.33,0.33,0.33,1.0,0.0,1.0,choice,0.67,0.67,0.67,0.67,never,1.0,0.33,over_20_years,0.67,0.67,0.67,0.67,1.0
40888,capitale_nationale,35_44,voted,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,female,french,1.0,bachelor,self_employed,,couple_with_children,0.3263285458087921,0.4556045532226562,0.0,1.0,1.0,0.0,1.0,1.0,0.33,0.67,0.67,0.67,0.33,0.33,0.67,0.33,0.67,0.33,duty,0.33,0.67,0.67,0.67,never,0.0,0.67,over_20_years,0.33,0.67,0.33,0.67,0.67
40889,lanaudiere,25_34,voted,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,female,french,1.0,college_cegep,student,40k_to_60k,couple_with_children,0.220395490527153,0.2165239602327346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.0,0.33,choice,1.0,0.67,0.67,1.0,never,0.0,0.67,5_to_10_years,0.33,0.33,0.33,0.67,0.67
40891,montreal,25_34,voted,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,male,english,1.0,bachelor,employed,100k_to_120k,single_parent,0.4340693354606628,0.5892806649208069,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.67,1.0,1.0,1.0,1.0,duty,1.0,1.0,0.67,1.0,regularly,1.0,1.0,5_to_10_years,0.0,0.33,0.33,0.67,1.0
40892,lanaudiere,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,high_school,employed,80k_to_100k,couple_with_children,0.7842537760734558,0.3836304843425751,,0.0,1.0,0.0,0.5,1.0,0.67,0.67,0.67,0.33,0.67,0.33,0.67,0.67,0.67,0.0,choice,0.67,0.67,0.67,0.67,occasionally,0.0,0.67,over_20_years,0.0,0.0,0.0,0.33,0.33
40893,laurentides,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,100k_to_120k,couple_with_children,0.7842537760734558,0.3836304843425751,,1.0,1.0,0.0,0.5,0.0,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.33,0.0,0.0,choice,0.67,0.67,0.67,0.67,never,0.0,0.33,over_20_years,1.0,1.0,1.0,1.0,1.0
40894,lanaudiere,35_44,did_not_vote,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,female,french,1.0,elementary,self_employed,20k_to_40k,single_parent,0.3263285458087921,0.4556045532226562,0.0,0.0,1.0,0.0,0.5,1.0,0.67,0.67,1.0,0.0,1.0,1.0,1.0,0.67,0.67,0.67,choice,1.0,1.0,0.33,1.0,never,0.0,0.67,11_to_20_years,0.33,0.33,0.33,0.67,0.33
40895,monteregie,35_44,voted,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,female,english,1.0,high_school,employed,100k_to_120k,couple_no_children,0.6953297257423401,1.0361260175704956,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,choice,0.67,0.67,0.67,0.67,occasionally,0.0,0.67,over_20_years,1.0,1.0,1.0,1.0,1.0
40896,laurentides,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,40k_to_60k,single_parent,0.6740691065788269,0.3678326308727264,,0.0,1.0,0.0,0.5,0.0,0.33,0.67,0.33,0.33,0.67,1.0,0.67,0.33,0.67,0.0,choice,1.0,1.0,1.0,0.67,never,1.0,0.67,over_20_years,0.33,0.67,0.67,0.33,0.67
40899,capitale_nationale,25_34,voted,,,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,female,french,1.0,bachelor,employed,40k_to_60k,single_no_children,0.2585919201374054,0.3293706476688385,0.0,0.0,1.0,0.0,0.5,0.5,0.33,0.67,0.33,1.0,1.0,1.0,1.0,0.67,0.33,0.67,choice,0.33,0.67,0.33,0.67,never,0.0,0.33,11_to_20_years,0.33,1.0,1.0,1.0,1.0
40900,montreal,25_34,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,graduate,employed,40k_to_60k,single_no_children,0.220395490527153,0.1715479344129562,,0.0,0.0,0.0,1.0,1.0,0.67,0.67,1.0,0.67,0.67,0.33,0.67,0.67,0.67,0.0,choice,0.67,0.67,0.67,1.0,never,0.0,0.67,over_20_years,0.67,0.67,0.33,1.0,0.67
40903,laurentides,35_44,did_not_vote,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,female,english,1.0,high_school,self_employed,80k_to_100k,couple_no_children,0.6953297257423401,1.0361260175704956,0.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67,0.33,0.0,1.0,0.33,0.67,1.0,0.67,0.67,duty,0.33,0.67,1.0,0.67,regularly,1.0,0.67,5_to_10_years,0.33,1.0,0.67,0.0,0.33
40905,monteregie,35_44,did_not_vote,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,female,english,1.0,high_school,self_employed,100k_to_120k,couple_with_children,0.6953297257423401,1.0361260175704956,0.0,1.0,1.0,1.0,0.5,0.5,0.67,0.67,0.0,1.0,0.33,0.33,0.67,0.67,0.67,0.67,duty,0.67,0.33,1.0,0.67,occasionally,1.0,0.67,5_to_10_years,0.67,0.0,0.33,1.0,0.33
40906,bas_saint_laurent,18_24,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,male,french,1.0,high_school,employed,40k_to_60k,multigenerational,1.5287959575653076,0.7761867046356201,,0.0,1.0,0.0,1.0,1.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,choice,1.0,1.0,1.0,0.0,never,0.0,0.67,over_20_years,0.67,0.33,0.33,0.33,1.0
40911,monteregie,35_44,voted,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,male,french,1.0,elementary,employed,over_150k,single_no_children,0.7842537760734558,1.120064377784729,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,0.67,1.0,0.33,1.0,1.0,1.0,duty,0.67,1.0,0.33,1.0,regularly,1.0,1.0,5_to_10_years,0.67,0.0,0.33,0.33,1.0
40912,monteregie,35_44,voted,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,female,french,1.0,high_school,employed,40k_to_60k,couple_with_children,0.2781267762184143,0.2995081543922424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.0,0.33,choice,0.67,0.33,0.67,0.67,never,0.0,0.33,under_5_years,0.33,0.33,0.67,0.33,0.33
40914,mauricie,25_34,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,french,1.0,bachelor,employed,120k_to_150k,multigenerational,0.5341512560844421,0.2659195959568023,,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.67,0.33,1.0,0.0,1.0,0.0,duty,1.0,0.67,0.67,0.0,regularly,1.0,1.0,over_20_years,0.67,1.0,0.67,1.0,0.67
40915,laurentides,25_34,voted,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,female,french,1.0,,,,couple_with_children,0.2585919201374054,0.3293706476688385,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.33,0.67,0.33,0.33,0.67,0.0,0.67,duty,0.67,0.33,0.67,0.67,never,0.0,0.33,5_to_10_years,0.67,0.67,0.67,0.33,0.67
40916,centre_du_quebec,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,male,french,1.0,bachelor,employed,120k_to_150k,multigenerational,0.7842537760734558,0.3836304843425751,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,0.67,0.0,1.0,1.0,duty,0.67,1.0,1.0,0.0,regularly,1.0,1.0,over_20_years,1.0,0.67,0.67,1.0,1.0
40917,centre_du_quebec,35_44,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,high_school,homemaker,under_20k,single_no_children,0.6740691065788269,0.3678326308727264,,0.0,0.0,0.0,0.5,1.0,0.0,0.33,1.0,0.33,1.0,1.0,0.67,1.0,0.0,0.0,choice,1.0,0.0,1.0,0.33,never,0.0,0.0,11_to_20_years,0.33,1.0,0.0,1.0,0.0
40918,montreal,25_34,voted,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,female,french,1.0,high_school,employed,60k_to_80k,couple_no_children,0.5341512560844421,0.7763860821723938,0.0,1.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.33,choice,0.67,1.0,0.67,0.33,occasionally,1.0,0.67,under_5_years,0.67,0.67,1.0,0.67,0.67
40920,centre_du_quebec,35_44,voted,,,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,male,french,1.0,elementary,employed,120k_to_150k,single_no_children,0.7842537760734558,1.120064377784729,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33,0.33,0.67,1.0,1.0,1.0,0.67,duty,0.33,0.67,1.0,0.67,regularly,1.0,0.67,5_to_10_years,0.33,1.0,0.33,0.0,0.67
40922,lanaudiere,25_34,not_eligible,in_person,1.0,1.0,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,120k_to_150k,couple_with_children,0.2585919201374054,0.1456697583198547,,1.0,1.0,0.0,1.0,0.5,1.0,0.67,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.67,duty,0.33,0.67,1.0,0.67,occasionally,1.0,1.0,11_to_20_years,0.67,1.0,0.33,0.33,1.0
40926,monteregie,35_44,voted,,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,female,french,1.0,college_cegep,employed,100k_to_120k,single_no_children,0.6740691065788269,1.0739414691925049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,0.33,0.0,0.0,1.0,0.0,0.33,duty,0.0,0.0,1.0,1.0,never,0.0,0.0,11_to_20_years,0.33,1.0,0.67,0.67,1.0
40927,laurentides,35_44,did_not_vote,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,male,french,1.0,high_school,self_employed,120k_to_150k,single_parent,0.7842537760734558,1.120064377784729,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.0,0.33,0.33,1.0,1.0,0.67,1.0,duty,1.0,0.67,0.33,1.0,regularly,1.0,1.0,5_to_10_years,0.0,1.0,0.67,0.33,0.33
40928,monteregie,18_24,did_not_vote,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,male,english,1.0,high_school,self_employed,20k_to_40k,other,1.5770148038864136,2.1863858699798584,0.0,0.0,0.0,0.0,1.0,1.0,0.67,0.67,0.33,1.0,0.33,0.33,0.67,0.67,0.33,0.33,duty,0.33,0.67,1.0,0.33,never,0.0,1.0,over_20_years,0.0,0.0,0.0,0.33,0.67
40930,centre_du_quebec,35_44,not_eligible,in_person,0.67,0.33,0.67,,,,,,,,,,male,french,1.0,college_cegep,employed,40k_to_60k,single_no_children,0.7842537760734558,0.3836304843425751,,0.0,1.0,0.0,0.5,1.0,0.67,0.67,0.33,0.67,0.67,1.0,0.67,0.67,0.67,0.33,duty,0.67,0.67,1.0,0.67,occasionally,1.0,0.67,11_to_20_years,1.0,1.0,1.0,0.67,1.0
40931,laurentides,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,french,1.0,bachelor,employed,120k_to_150k,multigenerational,0.6740691065788269,0.3678326308727264,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,0.67,1.0,0.0,1.0,0.0,duty,1.0,1.0,0.67,0.0,regularly,1.0,1.0,over_20_years,0.67,1.0,1.0,0.67,1.0
40932,laurentides,35_44,voted,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,female,french,1.0,elementary,employed,over_150k,single_no_children,0.6740691065788269,1.0739414691925049,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.67,0.0,0.33,1.0,1.0,1.0,duty,0.67,0.33,1.0,1.0,regularly,1.0,1.0,5_to_10_years,1.0,0.67,0.0,0.33,0.33
40933,laurentides,35_44,not_eligible,in_person,1.0,0.67,1.0,,,,,,,,,,female,french,1.0,college_cegep,employed,120k_to_150k,multigenerational,0.6740691065788269,0.3678326308727264,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,1.0,0.67,0.0,1.0,0.0,duty,0.67,1.0,1.0,0.0,regularly,1.0,1.0,over_20_years,1.0,0.67,0.67,1.0,1.0
40934,montreal,35_44,voted,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,female,english,1.0,high_school,employed,over_150k,single_no_children,0.3366211950778961,0.4395623803138733,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,0.33,0.0,1.0,0.67,1.0,1.0,0.0,duty,0.67,1.0,0.33,0.33,regularly,1.0,1.0,under_5_years,0.67,0.33,1.0,0.0,0.33
40935,mauricie,25_34,voted,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,male,french,1.0,elementary,employed,20k_to_40k,single_no_children,0.8692047595977783,1.4397292137145996,0.0,1.0,0.0,1.0,1.0,1.0,0.67,0.67,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.67,duty,1.0,1.0,1.0,0.33,never,0.0,1.0,over_20_years,1.0,1.0,1.0,1.0,1.0
40936,outaouais,35_44,voted,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,female,french,0.0,elementary,employed,,,0.2781267762184143,0.2995081543922424,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.33,0.33,0.67,0.67,0.67,0.67,0.33,choice,0.0,0.33,1.0,0.33,occasionally,0.0,0.33,over_20_years,0.67,0.67,0.67,0.67,0.67
40937,cote_nord,35_44,voted,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,female,french,1.0,high_school,homemaker,40k_to_60k,couple_with_children,0.2781267762184143,0.2995081543922424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.0,0.67,duty,0.67,0.67,0.33,0.33,never,0.0,0.33,5_to_10_years,0.33,0.67,0.67,0.33,0.67
40940,monteregie,35_44,not_eligible,in_person,0.67,0.67,1.0,,,,,,,,,,female,english,0.0,bachelor,employed,over_150k,couple_no_children,0.6953297257423401,0.3548816442489624,,0.0,1.0,0.0,1.0,1.0,0.67,1.0,0.33,0.33,0.67,0.67,1.0,0.0,0.67,0.0,choice,1.0,1.0,0.67,0.33,never,0.0,1.0,over_20_years,0.33,1.0,0.67,1.0,0.67
40941,bas_saint_laurent,25_34,voted,,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,female,french,1.0,high_school,employed,40k_to_60k,,0.5341512560844421,0.7763860821723938,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.67,0.67,0.67,0.67,0.67,1.0,0.67,0.33,0.67,choice,0.67,0.67,0.67,1.0,,0.0,0.33,under_5_years,0.67,0.67,0.67,0.67,0.67
40942,laurentides,35_44,not_eligible,in_person,1.0,0.67,0.33,,,,,,,,,,female,french,1.0,college_cegep,employed,40k_to_60k,single_no_children,0.3263285458087921,0.2014979273080825,,0.0,0.0,0.0,1.0,0.5,0.0,0.67,0.67,0.33,0.33,1.0,0.33,1.0,0.67,0.33,choice,1.0,0.67,0.33,1.0,never,0.0,0.67,over_20_years,0.0,1.0,0.0,0.0,0.0
